"Worst service centre, no proper response from service centre. All parts are costly as compared to petrol bike. Locks cost 950. Condenser 4000 and 750 charge extra for visit they are just focusing on sales not on service, never recommend for ampere No resale value Never ...","['Occasional Commute', '> 1 yr', '< 5000 kms', '']"
Very nice and comfortable fill and no extra cost very nice and grateful bike and smooth driving for this break system and charging system very very nice and little with first this is the good thing for this bike i like this bike and colour and model enjoy riding right a...,"['Daily Commute', '3-6 months', '5000-10000 kms', '']"
I bought ampere Magnus pro 1 week before. Dealer is coolly explained nicely. Battery charging is good full charge will happen in 3.5 hours. With h mode top speed is going up to 50 to 55km/hr and with l mode top speed ranges between 30 to 35 km/hr with 2 person load (130...,"['Daily Commute', '< 3 months', '< 5000 kms', '']"
They sell you electric vehicles and then close the service center. They ask you to go to a faraway service center. If by any chance you miss your service for any reason they don't give you a warranty. They create circumstances where you miss your service. Thane bosch se...,"['Daily Commute', '> 1 yr', '5000-10000 kms', '']"
"1-mirrors broke due to bad quality of handle, cannot be fix even with welding. 2- seat (dickey) have cracks and soon it will also break and i don't know how i will sit. 3- tail end red light and other lights don't work 4- mileage of only 45 km in 5 hrs. full charge 5- a...","['Everything', '> 1 yr', '< 5000 kms', '']"
Bought 1 year back ampere magnus pro for 84000 and now after 1 year with 4500 km Facing below problem 1- motor tyre rim is bended from the time it was purchased. Some time tyre get punctured without any nail and works fine just by filling air- it’s a defected rim. 2- se...,"['Everything', '6 months-1 yr', '< 5000 kms', '']"
"1.Speed meter wrong calculation. 2 range only 40 - 50 km (high speed mode) per charge . 3 Back side looks well but front side looks not good . 4 Ex-showroom price ok .On road price extra pay 10000 (include 2 years additional warranty) . 5 Booking time to late ,i am 3 mo...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
Awesome e-bike. Take 4 to 5 hours for full charge. Full range upto 85 km on high mode. Weight capacity is very good. Two people can ride very easily on flyover & city. Very good in pickup. Speed at 55 to 60 km/h. I am enjoying the scooter. Very good braking system. Over...,"['Daily Commute', '< 3 months', '< 5000 kms', '']"
This is the best electric bike available in market. I compared a lot of bikes and came to buy this. The biggest benefit is providing good features at a reasonable price. The scooter looks good and has a very similar look to activa or jupiter. Also the boot space is very...,"['Daily Commute', '3-6 months', '< 5000 kms', '']"
"Worst electric scooter. Never bought this scooter, totally unreliable, pending problem since one year, no solution provided, vehicle gets stopped while running, motor does not respond. While driving the vehicle suddenly stops and there is no display in the screen. Perma...","['Daily Commute', '> 1 yr', '< 5000 kms', '']"
Never purchase this vehicle. Would like to bring to your notice that the problem which I am facing in the ampere Magnus pro scooter which I had purchased on 02/07/2020 (100% cash payment of Rs. 82000). The vehicle has started giving trouble from October 2020 onwards. Wh...,"['Daily Commute', '> 1 yr', '< 5000 kms', '']"
"I bought it from volt motors at kharadi on wagholi road and the buying experience was superb. Ride quality is better than my previous bike okinawa lite and speaking about looks its better than activa, jupiter and access. The pros are that if you use petrol scooter today...","['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']"
It is very good bike . Best fit in your budget ( 71k with insurance). I am riding the bike more than 40 kms. As of now no issues with the bike. Bike is very smooth for ride. Bike indicators are very good. It is similar to TVs Jupiter. Seat and foot rests are very much c...,"['Daily Commute', '< 3 months', '< 5000 kms', '']"
Very good bike for the city ride. No noise and no pollution. It will fit in your budget. Per day it will save more than 100kms. I am riding the bike more then 80 kms. As of now no issues with the bike. Bike is very smooth ride. Bike indicators are very good. It is simil...,"['Daily Commute', '3-6 months', '< 5000 kms', '']"
"I bought my Magnus pro on the 8th of January this year. Other than the bad experience of inefficiency from the dealer’s side at the 45 time of the delivery of the vehicle, the vehicle is up to my likes. Certain demerits I would like to share about my Magnus pro are :1) ...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"India's best electric bike. This price is the most super electric bike so far, the ampere company has made it at very low prices. The top speed in this scooter should have been a bit further 70 70s range India's best electric bike. This price is the most super electric ...","['Daily Commute', 'Never owned', '']"
Pros - 1) On road price only 75k. 2) load capacity - 160kg. 3) top speed 57kmph 4) smooth. 5) 20paise/km 6) big boot space. 7) detachable battery. 8) fast taking pickup. 9) light weight. 10 ) no any extra unusable features. Cons - 1)charging time is 6 hr. 2) all body pa...,"['Daily Commute', '< 3 months', '< 5000 kms', '']"
"The process of buying the vehicle was completed in 20 minutes. Very good experience in riding and no sound from the motor too. Good, better than other electric bikes. Maintenance cost is very cheap compared with petrol engine vehicles. Suspension set up is made without ...","['Daily Commute', '< 3 months', '< 5000 kms', '']"
"Amo electric jaunty is also a good option in its range. 4 to 5 hrs. charging time, 60-90 km range, advanced technology features, affordable price range are almost common features in both. Switching electric is wise decision today, as electric adoption is increasing rapi...","['Everything', 'Never owned', '']"
Bike is not good at all. No customer satisfaction nor dealer is giving good service at all. In past 3 months I had gone to the dealer around 7 to 8 times no customer satisfaction nothing at all no reply from service centre and no reply from the dealer nothing at all my ...,"['Daily Commute', '< 3 months', '< 5000 kms', '']"
"Every thing for magnus pro seems good considering its price. I have seen rest all other electric vehicles in this price range, it's the best i can ask for. It gives range of 60km in a single charge in real. And to be honest, two persons weigh about 170-175 kg while it c...","['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']"
It’s too costly 76000 for vehicle and taxes rto and insurance more 10000 total cost is 86000. After 6 months riding experience is worst and below are the issues. 1- motor tyre rim is bended from the time it was purchased.Some time tyre get punctured without any nail and...,"['Everything', '6 months-1 yr', '< 5000 kms', '']"
