Changed review after 1000 km. Range is better than any other e scooter in this price segment. Get 105+ range in eco mode. Got true range 96 km range in second mode. With pillion it will reduce it to 90 km. Brakes are too good. Showroom people were very helpful. Improvem...,"['Daily Commute', '< 3 months', '< 5000 kms', '']", 4
ETrance Neo is the best economical electric scooter in India. Pure lithium battery is awesome. Smooth riding. Pros : Best range (I got 140 km in 1st mode) Best pickup more than other petrol vehicles in this range Best Ev scooter Cons : Tyre should be 12 inches Battery c...,"['Everything', '3-6 months', '< 5000 kms', '']", 5
Showroom staffs are good and helpful. It was very smooth buying. Pros- 1)Good range - got more than 95km every time in 2 and 3 mode. 2) Good battery indicator 3) Brakes are really smooth. 4) Tires are of good quality. Cons- 1) Size of scooty is very small. Even if the p...,"['Daily Commute', '< 3 months', '< 5000 kms', '']", 3
Its good at performance. On a single charge I can reach upto 135 km Required charge after getting green light in charger is 20 minutes .So total charging time in hour is 3. 40 minutes. Apply nitrogen air for both the tires getting smooth run and improved mileage....,"['Daily Commute', '< 3 months', '< 5000 kms', '']", 4
"This Ev scooter is very apt for city rides with good mileage per charge. It does not come with any smart connectivity features, even no usb port for charging mobile. But it has sufficient features a normal scooter should have. It is low cost and low maintenance scooter....","['Daily Commute', '< 3 months', '< 5000 kms', '']", 4
"Neo etrance is a good vehicle with modern looks. It's good in mileage, pickup and handling. Best scooter in terms of money. However epluto 7g is also good with retro look and seating comfort. Beautiful scooter both for city drive and a planned outskirts drive not extend...","['Daily Commute', 'Never owned', '']", 4
"So good performance. There are 2 modes super millage, 2 mode speed is 47 km/h. Nice experience with low maintenance cost. Very very low super 3 mode speed. This scooter is useful due to cost of money. Very good styled scooter and also the ride is very good. Looks very i...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 5
I bought this vehicle after waiting for 3 month.. And this is very worth and i am happy to buy this vehicle as i was in dilemma that weather to buy this vehicle or not because of new launch... I was about to buy hero electric but thought to try a new this time and go fo...,"['Daily Commute', '< 3 months', '< 5000 kms', '']", 5
"I just brought this bike 2 days ago Its awesome. Range is approximately 120km and the shock absorbers would be better.. But overall bike is good for 20-30 km long on single side journey. Pick up is nice.. Tyre size should be 12"" Service could be better Seat size is ampl...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 4
"I bought this scooter in Feb. 2021, I tried many other manufacturer scooters but found ev ETrance neo is economically reasonable. For daily 30 to 40 km commuters this is good vehicle. This has 3 modes, 1st mode you cannot use it as the max speed is very less. We can use...","['Daily Commute', '> 1 yr', '< 5000 kms', '']", 4
"Brought recently, have raided around 200 kms no major issues . Bike Suspension needs to be improved . Build Quality is excellent. Comfortable for daily use Compact and smooth while driving Display is very decent Boot space is very limited Easy to charge the battery . It...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 5
"Scooty is ok if you are not planning for the long term(more than 3 yrs). Parts look very cheap, also u can remove the suspension because shockers are of no use. The best suggestion is to spend an extra 20-30k for a better-built quality bike. Check Tvs iqube once if you ...","['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']", 3
The best scooter to buy in today's high petrol pricing day... Very comfortable to ride the bike at least you will be the tension free.Now talking about the pro:-1) no worry about rising petrol price.2) no worry about maintenance of engine like petrol engine.3) accurate ...,"['Daily Commute', '< 3 months', '< 5000 kms', '']", 5
"From the get go (received the bike on Nov 11 in 2018) i had trouble with the bike i received. The speedometer went blank in the first week. The times it displayed the speed, there was more than.20% inaccuracy. It showed 35kmph when it reality it struggled to generate 25...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 2
"Very poor response from dealer and company. Company never responded to my emails. This is the case you can imagine after sales services. Now i lost interest on these scooters. Waiting for other strong players like tvs motors, honda, suzuki, to come into the market. But ...","['Everything', 'Never owned', '']", 2
"I bought from my nearest dealer at raipur, buying this vehicle is not big issue, vehicle is available and finance options are there. For city ride this is very good vehicle to save money, its run very smooth. Starting torque is not just like petrol scooter, but ok. Seat...","['Daily Commute', '> 1 yr', '5000-10000 kms', '']", 4
Very nice performance and working properly and mileage is also good and maintenance is low costly. Scooter is very nice for any age people more than 14 years age and it is easy to ride.Om the get go (received the bike on nov 11 in 2018) i had trouble with the bike i rec...,"['Daily Commute', '6 months-1 yr', '5000-10000 kms', '']", 5
Go green with electric scooter and save environment. Don't worry about price hiking. Limited speed avoid accident. I want to buy this electric scooter which controls sound and air pollution. So go to this electric scooter and avoid petrol pump and hiking of petrol price...,"['Everything', 'Never owned', '']", 4
"I have bought it in the last week of june. Okinawa has given a maximum speed of 55 kmph which was not met till date. the bike is showing 49 kmph as odometer reading, but was actually going at a speed of 39 kmph, which is really cheating. After one month the distributor ...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 1
"The speed and km is not true what they claim, i have purchased a ridge+ in feb 2019, and have driven around (4600km, as per their reading , actual may be around 3500km ), the speed shows as 55 km/h, but actual speed is 42 (so the bikes max speed is 42 km/h, is speed mod...","['Daily Commute', '6 months-1 yr', '< 5000 kms', '']", 2
I am test driving most electric scooters and am looking at actual drive comfort. I am a father of two: 9 and 5. I am looking to replace my daily commute scooter and need to haul kids to and from school.Here is my feedback:1) height and leg space for a rider who is almos...,"['Daily Commute', 'Never owned', '']", 3
Very nice bike to have daily commute... Very smooth riding experience.... No worry about hiking petrol process since per km hardly takes All we need to worry about is maintaining the battery... If you're commuting on an same route of a known range then this bike is a bo...,"['Daily Commute', '< 3 months', '< 5000 kms', '']", 5
"Far best to buy e-bike for local use. Good riding experience without any noise and air pollution with no servicing and maintenance for lithium ion battery, light weight bike when compare to other petrol bikes. I am using this bike for past 2 months and getting only 70 k...","['Daily Commute', '< 3 months', '< 5000 kms', '']", 3
